id,loss
2183,1673.79035767
2185,3130.65384033
2188,2423.69209717
2189,2070.66480225
2194,4855.35473145
2202,1545.89893311
2208,2822.70573242
2227,1475.24283447
2230,5241.31831055
2235,2056.45579224
2236,1595.98389893
2244,6926.25262695
2248,1443.5449353
2252,1456.78590332
2254,1576.37761841
2260,5539.01710937
2263,1960.29374023
2274,1422.57230835
2277,883.623251953
2279,6334.99749512
2280,11664.3352637
2283,2538.33417114
2284,847.362288818
2288,2807.04480713
2292,1948.05204468
2295,4782.17089844
2296,1101.06258545
2299,2407.76525635
2315,5662.12600098
2318,1552.78058716
2329,10762.0349316
2337,1582.92358276
2340,877.374674683
2342,1690.21881958
2347,1960.84095703
2349,4415.90301758
2354,1191.3245459
2361,2585.04910156
2370,1588.28182129
2378,2772.94321777
2382,3924.08917725
2387,1495.03817749
2389,1976.0500708
2394,1360.83282837
2396,2089.47401245
2400,3051.60475342
2407,2288.50741577
2414,1060.149552
2415,1640.19846558
2421,1916.08779053
2427,1819.13755615
2428,2347.82869995
2430,2587.38787598
2435,2285.45311523
2445,4866.32504639
2446,1526.18997192
2447,1179.44441528
2449,1778.17789062
2451,1933.59151855
2458,14666.2774023
2462,11526.1209375
2463,2708.57689453
2467,2205.52830566
2471,5565.46515625
2475,1876.92168823
2478,2799.24140869
2483,4615.92939697
2485,1116.11724243
2487,1136.70772095
2494,641.954467163
2497,1687.31705688
2499,1540.47187378
2503,1229.41289185
2513,2529.17927734
2515,2429.52626709
2522,1399.5349939
2523,1239.10133301
2528,2767.29501221
2532,5074.38018066
2536,975.49918457
2538,1711.3252771
2539,933.441186523
2540,1800.80049927
2545,4672.13785156
2548,1226.78649292
2549,991.39322998
2553,2192.76056885
2563,1570.07720825
2566,2023.89275757
2574,1369.20489258
2575,2735.48216797
2584,2781.64040283
2588,3110.05731201
2589,940.117733765
2592,1460.59554077
2596,1458.341604
2598,1527.43022461
2602,1136.89850464
2603,1303.14851318
2607,2192.57010132
2609,1418.53863647
2611,4712.50056152
2627,1467.10852051
2628,1693.09030273
2630,2960.6491333
2633,2041.59980347
2636,7425.26869141
2640,1005.65629761
2641,1050.13994507
2657,4845.66583984
2659,1098.04084106
2662,1035.32520386
2663,1787.25026733
2667,2046.9615625
2670,913.213444214
2682,1895.90147461
2694,3213.51397949
2699,6447.37098145
2700,3426.04788086
2703,5772.37366211
2708,2079.75776367
2714,881.992011108
2725,604.335111084
2726,1110.67999756
2727,1055.68187256
2732,1781.81005859
2733,5645.27772949
2736,5108.58679687
2745,2586.5582251
2760,1299.89992798
2764,1919.87671997
2765,5351.7874707
2766,632.223927612
2775,1572.06565674
2783,1584.58627075
2784,1018.34168457
2786,2033.49693481
2801,1251.10368652
2803,1911.2310083
2813,5473.56374023
2815,6794.34021484
2816,1278.25451538
2818,2516.87774414
2819,2223.01470947
2822,1060.69577515
2825,1545.05849609
2826,1187.80390015
2830,1431.29713745
2834,1312.24352295
2835,5595.86451172
2856,2568.72768799
2873,6175.01855469
2886,5645.4659668
2892,3801.34036133
2896,974.88907959
2897,906.337875366
2899,2035.6617981
2901,1050.72230469
2909,5571.47842285
2914,3670.0000415
2915,1157.38596436
2916,2153.00779175
2919,879.862078247
2926,2324.81516357
2927,1954.92104858
2933,1419.14202026
2934,2854.38436523
2941,1735.21683594
2942,1646.10435059
2946,2347.36198975
2949,1440.74520386
2952,1636.47900513
2957,9376.78328613
2962,2289.23827393
2963,871.148325195
2965,1886.79912231
2966,6588.08882812
2971,2706.77391357
2975,687.446888428
2979,941.953138428
2985,9411.05530273
2995,2704.6231665
2996,1319.72737183
3001,2610.46678711
3007,2688.5313208
3008,912.928817749
3014,3210.18116699
3017,11479.5413477
3021,1222.08171997
3025,2611.21278076
3026,965.498857422
3034,2094.55585571
3035,2277.94884033
3044,2665.91836182
3046,3315.73010498
3047,5504.76099121
3057,2447.93910156
3059,6170.02890137
3063,4324.42232178
3065,1322.21395264
3067,2043.16270874
3069,1238.16430298
3076,3352.96265625
3086,1118.02732422
3088,2189.1172583
3090,1886.56535156
3096,3173.77122559
3100,965.432557373
3102,2152.00012817
3103,2565.33148193
3107,1014.37652588
3118,1141.05391602
3120,4517.49445801
3123,1822.33178711
3128,1181.16263916
3132,1507.36974609
3140,1660.53359375
3152,2210.24733887
3165,2564.07947021
3183,1267.14108154
3190,1055.95506104
3197,2186.20469727
3201,1056.99768005
3203,1775.999375
3214,2049.65094604
3219,2472.25417969
3220,1358.84227417
3221,3912.67365234
3229,1785.56646851
3234,1155.37377563
3235,3188.97359375
3240,1703.64532959
3241,1593.9244873
3249,2292.09735352
3254,813.2494104
3264,3487.33064941
3266,2440.26988037
3270,813.55791687
3282,1518.17475342
3285,1820.80554321
3289,1280.37584106
3291,1388.30139648
3295,1637.03679565
3299,803.730847168
3302,1386.24777954
3303,6004.8878418
3308,3690.29315186
3309,4113.31226562
3324,1816.64274902
3327,5101.43555176
3330,4087.10663086
3335,1351.82067505
3339,1914.38397217
3340,2512.69847168
3343,1540.60802246
3350,3021.98976074
3353,1706.7211377
3356,8877.55151855
3361,2808.94980957
3368,1003.75493774
3376,1225.07423096
3381,1127.63770752
3383,2456.14322632
3397,3056.38323975
3403,2221.96008301
3405,1693.83592407
3410,1368.28098511
3412,2917.14166992
3416,2777.99294678
3417,1796.94680664
3423,3380.7876123
3427,6246.81863281
3435,3094.66060059
3439,978.623162842
3441,2384.33707031
3450,1517.05750732
3453,938.928414307
3454,1356.90921021
3458,9054.26273926
3459,1801.09216919
3467,4438.30388184
3469,5929.93879883
3477,1032.03943237
3478,8411.87995117
3482,952.254663086
3484,5085.57938965
3506,2367.02327393
3515,5692.72281738
3522,3732.05693359
3523,1533.71715698
3526,1013.93679565
3532,1554.98341309
3534,1525.07422485
3537,1062.20895264
3539,994.513780518
3542,3964.5010376
3545,970.057615356
3552,1518.92467529
3554,1140.52473511
3573,2084.2870166
3576,980.869088135
3577,3137.4420752
3580,1420.06593994
3583,1237.05974731
3584,1496.51508911
3609,1140.01443237
3613,5054.22591797
3623,2129.35863403
3624,3495.36631836
3638,6798.95558105
3642,1991.78861572
3643,2038.24634644
3647,1239.2392981
3653,1925.91140381
3654,4316.28104004
3656,1459.09808716
3658,842.976658325
3659,3736.62268799
3663,6613.56651855
3664,3194.11432373
3666,897.823535767
3681,1210.58401001
3689,2981.5133374
3694,2723.75121826
3695,1370.17828125
3699,1556.90772217
3701,1750.94999634
3704,3803.23919922
3721,1078.32692749
3726,4462.20405762
3727,2750.29445557
3729,2317.0452124
3731,4748.75054443
3738,1216.8963623
3740,3275.38556885
3744,1250.83597534
3757,972.743912354
3758,764.624789429
3778,1698.11291138
3781,3956.4988501
3790,5964.45408691
3796,833.882556152
3798,7234.74803223
3804,1022.01601318
3813,1004.51535889
3814,1112.44890747
3815,2506.93895996
3818,1772.44103638
3823,2759.80525879
3826,7782.63066406
3831,1511.51730591
3834,3147.80940186
3835,2918.9053125
3849,2345.65782471
3850,2435.82339844
3855,2038.57613403
3864,2183.61954834
3867,2172.47990234
3871,1047.01415894
3879,1610.33855957
3880,2707.81773682
3882,4563.30587402
3884,9543.83143555
3893,1481.64513794
3895,1299.14588135
3901,3326.23971924
3903,1028.21973145
3913,1399.32541992
3921,2082.18435669
3929,2571.01804443
3947,904.212703857
3962,2042.12065186
3963,967.37770752
3966,1693.59638306
3975,2037.13635376
3976,5213.55643555
3977,2668.65072021
3978,1216.07649658
3979,1002.481875
3983,2025.65201416
3985,822.935079956
3989,8731.07771973
3992,1884.98118042
3995,2237.33423706
4008,2281.46825928
4013,1563.47005981
4029,1902.06046265
4035,3287.67009033
4040,2191.19061523
4048,899.833410034
4060,1937.10130737
4066,1243.63127441
4075,772.706669922
4079,2139.46848755
4083,1064.56770996
4091,1606.13432129
4092,6894.0564502
4093,2366.46443115
4098,2611.94105225
4108,1443.13317139
4109,810.402302856
4110,3392.12474609
4116,2467.0699292
4129,1611.51631348
4130,4508.00016602
4140,2393.11394775
4146,1604.93312012
4150,4022.33057861
4151,7062.96947266
4153,1269.15616455
4169,6117.66618164
4170,1858.85607178
4179,1446.15273804
4183,3296.90853027
4188,2898.58842773
4190,1537.58023804
4193,1545.36266968
4201,8183.47352539
4205,1209.9147583
4210,2443.92415771
4226,2359.39549805
4229,1815.93570679
4241,2578.37986816
4242,1154.1690625
4257,3610.75781738
4258,654.606723022
4260,2249.41184082
4263,4986.43610352
4267,938.080239258
4273,2188.86494141
4274,1831.49186768
4277,1189.51999878
4281,1736.37259155
4283,4629.53523193
4293,2728.32653564
4294,1299.20245728
4305,3490.59745117
4307,3090.52228271
4318,1377.67538818
4325,2407.39444092
4327,4228.68526367
4332,2982.1740332
4335,4567.8720459
4336,3967.27193359
4337,662.56296936
4339,4041.12142822
4343,1417.58914185
4346,893.05149231
4348,1417.951073
4350,3682.96651611
4358,1781.24638794
4359,1824.90894531
4363,2307.12696777
4366,4283.08802734
4374,981.447349243
4375,2004.13282227
4377,1125.94606323
4393,3141.69143066
4395,1966.0096936
4400,986.024649658
4402,6554.91481445
4404,8068.71374023
4415,2308.49486328
4418,1613.22504395
4422,1314.14879395
4430,1439.76639282
4432,1998.04736938
4433,816.088731079
4435,5868.96288086
4438,1656.79839844
4444,1552.94296509
4447,2139.46839844
4451,4982.33385742
4452,1855.79012939
4457,1444.52227417
4459,4238.32905273
4469,1002.69434814
4471,8080.07048828
4486,1011.84866089
4488,2158.19472656
4510,1465.21573242
4515,917.262719116
4527,3596.9724292
4530,945.842988892
4534,863.776827393
4535,3570.7251123
4536,1367.72523437
4548,2566.64178955
4549,1616.36762451
4551,5186.5567334
4556,2988.01926025
4559,669.617732544
4564,1199.21063721
4570,4118.40000488
4575,7916.24177734
4584,3227.91375488
4585,3118.76795654
4591,1764.5439856
4592,2378.75651855
4593,1904.91710205
4594,1178.58188354
4598,1025.49450439
4607,2618.58305908
4608,858.797213135
4620,2421.91272949
4621,3219.03976807
4625,2359.89812256
4635,3384.04761719
4638,5143.08751465
4652,2759.94633057
4657,2795.05427979
4658,1728.70901001
4666,5708.51908691
4672,1440.80444458
4676,2965.83002197
4680,918.559537354
4681,6678.28402832
4683,3069.95477783
4684,896.082852173
4689,2528.51556641
4690,2445.71941895
4692,1733.62071411
4697,1805.60944946
4700,1534.02140503
4705,18018.4947168
4721,1698.06292114
4726,1634.4460437
4729,858.20678894
4731,4281.93554199
4736,1898.29334229
4739,1691.07367798
4740,1645.38604614
4753,1121.68790527
4754,2600.46980469
4755,4885.79579102
4756,1032.89263916
4759,1767.81079834
4764,1086.88189331
4771,3294.23371338
4772,1617.93027588
4776,738.842518311
4780,2587.27759766
4784,1311.56792847
4786,1337.19473755
4787,3084.87105469
4789,1024.28866821
4794,1698.49573242
4800,1812.43128784
4807,2887.84184326
4813,8231.90397461
4818,2502.62524902
4823,10982.7016309
4824,2001.39455933
4829,2314.95152588
4830,897.0905896
4835,2802.15491699
4844,1648.12568237
4845,1476.6472168
4846,2502.90989502
4847,798.189981689
4854,2959.18105225
4857,3033.51006836
4861,877.333077393
4863,1075.07772949
4866,3513.02874756
4869,4407.54399414
4871,1282.62130005
4872,2174.54261108
4875,2857.90258545
4877,7594.01484375
4878,918.579863892
4885,2004.38882324
4886,1283.72494873
4888,4071.11127197
4890,1148.09656494
4896,1097.69331299
4899,2494.34906494
4913,762.098529053
4916,2119.97916138
4920,4034.86368896
4925,3387.00453369
4934,1983.23021729
4941,2131.17974976
4946,1149.48136108
4954,2700.10172119
4956,1207.66772827
4958,4167.8188501
4965,1127.13692505
4966,1261.00231812
4970,2583.21150879
4977,1654.71906006
4980,2273.49765869
4984,2041.08910522
4995,829.181761475
4997,3626.67238525
4999,1822.18515259
5005,3678.01623047
5011,1647.44235107
5015,2324.96621582
5016,2326.91786621
5019,2919.43835693
5024,2161.43437744
5030,1965.12215454
5031,1676.09550659
5034,2271.02133423
5047,10010.3812158
5048,2720.04682617
5052,1364.29286377
5061,1650.17785034
5062,5477.400979
5067,3280.00084473
5068,4492.28032227
5077,1346.78269043
5079,2260.03032959
5090,2972.81921387
5094,2240.64354004
5103,1993.61835205
5104,998.156101074
5106,2043.26072632
5107,1936.23424316
5110,1149.0501001
5114,1519.22248047
5116,4075.57890625
5121,5846.08749512
5122,2812.20381836
5124,1079.62854492
5132,3760.19573975
5133,1832.22543823
5138,2046.20569458
5143,2057.18531006
5153,1603.28634888
5154,1818.60546509
5155,1011.27828125
5160,1675.37810303
5169,3850.88154053
5172,3455.3348877
5173,3382.86430176
5179,899.899915771
5182,3118.33891602
5187,1057.96486328
5192,3018.6012207
5211,1303.35992065
5213,2911.11557617
5219,883.283762817
5225,2272.36581055
5226,1115.39548462
5227,4199.96638672
5228,2005.40244751
5239,3710.334104
5241,1484.40567749
5244,1931.96122925
5248,3917.23258789
5260,1307.96128906
5266,1064.8349292
5273,1698.5605835
5280,6813.50450684
5298,4783.64060059
5300,1035.25835815
5306,3084.39557373
5307,1193.30884033
5311,3967.26009033
5316,1129.95205566
5323,912.086317749
5332,1643.16270386
5336,1632.97999268
5338,1049.09331299
5342,3511.25278564
5347,1306.21612915
5355,4427.03443604
5357,2083.92547607
5362,1172.24498535
5363,1332.61149658
5364,1032.4172229
5366,2675.85270264
5374,4189.06789795
5375,715.786928711
5379,2885.49278809
5380,2481.14532959
5383,842.516662598
5385,1375.93156128
5390,2041.51282227
5393,5243.73921387
5398,1560.34955078
5411,2450.49820068
5414,840.642136841
5429,1412.26134155
5432,8827.1913623
5436,1122.74653564
5437,4682.0270752
5439,1132.05526245
5440,4120.27920654
5449,1642.03854248
5458,1340.98770996
5460,895.04644043
5462,1083.44024658
5463,2425.64655518
5465,2372.35908447
5467,2824.73494141
5475,2815.84353516
5483,1756.72087646
5485,1129.01396118
5489,1585.31345703
5493,2717.03366211
5497,808.881959839
5501,1319.3561499
5506,1130.11376343
5507,1409.4491748
5510,3053.59447998
5524,4036.14038818
5531,1307.40064453
5542,3831.6268457
5543,2149.6549353
5544,4659.48518555
5552,1663.58820313
5560,1934.60916138
5563,4090.76670898
5573,2348.40917725
5579,1085.30527222
5584,3198.90259277
5585,8853.7592334
5594,1620.54736816
5595,1578.56088989
5597,1894.31398804
5598,1371.5113562
5604,1736.09184692
5606,1494.33681396
5610,1056.22372192
5615,4738.67141113
5631,1113.91206543
5637,1373.94248657
5646,1546.88193481
5656,3204.19121338
5658,10126.8971094
5666,1462.6050061
5668,2678.04280518
5673,1147.10922607
5680,1265.75397339
5691,2608.95188965
5692,6178.39998535
5693,1853.12669556
5697,2925.97007568
5698,1693.64611328
5700,2126.46856445
5704,1982.03448608
5705,1628.68152466
5707,830.702838745
5710,890.702592163
5716,883.104728394
5720,1695.05688965
5722,1894.6118335
5727,2142.06568604
5733,1495.74590332
5737,2295.68703369
5742,3805.90320068
5747,846.99059082
5760,2775.1489209
5774,1381.96019897
5788,4909.27081055
5796,1564.44377441
5797,1362.76312622
5800,2720.39803467
5812,1671.07892334
5814,1032.66108521
5818,1074.112052
5819,3296.35811279
5823,4961.53448242
5826,2928.93665039
5830,1806.28921997
5831,1628.73378906
5846,2986.84508545
5864,2109.3261084
5869,600.217910156
5870,3917.03174072
5879,1365.82843018
5883,9968.37149414
5886,1183.22852539
5889,4661.09982422
5904,1876.01374756
5905,1076.52019165
5910,2425.77491943
5911,1992.72189697
5914,1576.42587769
5915,1536.69867432
5920,1001.57340576
5925,1766.53199707
5926,1929.68100342
5934,2812.44772949
5939,3013.63508545
5941,840.496828003
5943,959.048492432
5949,3609.75239258
5961,1658.78827148
5965,5488.89457031
5966,2583.3864502
5969,710.407628784
5970,2277.56087402
5978,3200.21453857
5979,2960.42422852
5983,1407.37779541
5985,6208.00079102
5989,1400.38991089
5997,1464.36760132
6004,2339.06040283
6010,3935.22737061
6013,1562.06009644
6019,1482.19348633
6020,1098.53125244
6032,1130.07078125
6036,5079.67198242
6037,5542.815625
6039,1538.51053223
6050,1699.94857422
6051,1371.67646973
6053,4370.37710938
6057,1501.53171021
6059,1110.93015747
6067,3840.40273437
6068,1423.58108765
6075,1587.12875244
6078,810.815991821
6079,4376.06199707
6080,3963.57366699
6082,4588.01069336
6084,1216.09520752
6091,2696.30158203
6092,1081.3584375
6093,4670.2740918
6096,1389.27619507
6102,1648.51208496
6105,1588.86939087
6116,1918.31115601
6122,818.566589966
6126,974.951489258
6131,5587.40930664
6140,5028.99807617
6141,1192.09907837
6146,877.002271729
6147,2876.78197998
6157,2598.34777588
6162,2400.37677002
6163,2328.14791504
6165,2714.87600098
6170,6463.97228516
6208,1557.18811157
6216,4002.11284912
6218,1637.89218872
6223,2015.00977051
6224,2012.21951782
6227,1501.93699097
6240,11421.2362891
6241,1241.96415161
6246,1093.43889893
6248,4215.15416016
6249,1249.35635864
6255,1491.00828369
6261,3061.17062012
6262,7117.3195459
6269,1401.38568848
6271,2025.45554687
6278,2444.3877417
6284,1607.78181763
6285,1127.90014893
6287,1065.83967773
6288,2727.88042236
6291,2131.03792236
6296,892.739432983
6297,3642.50852783
6304,1876.81351929
6309,2662.54763184
6310,862.852024536
6311,2127.18649536
6316,1376.44920776
6319,1396.29322144
6332,9150.07897461
6335,6710.61924805
6336,1161.88204468
6341,978.118532715
6359,1182.28969727
6369,2232.46207886
6375,678.806501465
6378,3316.95495605
6380,2919.9236792
6385,10971.3731445
6387,7116.67009766
6391,3159.68186768
6392,660.183041382
6393,2535.10262451
6400,889.254039307
6411,3035.64136719
6415,1901.25772827
6416,2439.37046631
6419,3029.85805176
6421,1206.47621338
6432,2300.81104004
6438,1506.12373535
6444,851.357098389
6445,1375.9190918
6446,1165.14936279
6448,7309.05345215
6452,1351.9544043
6459,1779.84690186
6470,3851.31432617
6475,926.170383301
6484,2420.9556665
6492,2454.41999268
6502,1700.6066272
6505,1088.69855957
6506,1891.01006348
6513,1454.13424438
6514,3226.72298584
6524,4688.25034424
6525,651.479060059
6528,1285.33954834
6529,9432.8984082
6531,1387.54644653
6538,1707.20219604
6541,4211.75783936
6546,2613.81684814
6553,822.876595459
6563,781.609692993
6567,1761.60284424
6586,5878.20690918
6588,2106.84011353
6589,4421.24777588
6591,3353.62016113
6596,1259.79061035
6607,1412.09766968
6613,10996.4869141
6615,1806.26314087
6625,1133.78840942
6629,2854.35938965
6630,2292.09568359
6632,1449.84129395
6640,837.772860107
6645,2873.60808594
6648,2062.65053467
6656,1551.29855225
6658,2429.39823486
6661,1477.76786377
6663,1911.68873657
6665,2688.95104248
6673,1698.444823
6676,1685.40535156
6681,1272.39480103
6683,1509.90284668
6684,789.009981689
6695,1190.27132324
6697,1510.39492065
6700,2749.84181152
6702,1092.40934937
6703,1193.74154175
6704,3508.20573242
6712,4299.72421143
6716,5005.68603516
6723,1345.83023437
6733,3718.02747803
6734,2399.72845947
6739,3750.49742432
6743,690.951792603
6746,1443.65394897
6756,1336.80816162
6758,1255.9164209
6765,911.218588257
6772,2025.44274658
6776,3458.44811035
6777,1804.62632324
6784,3127.69048584
6785,1121.65992798
6788,1569.48519531
6790,1703.56003174
