id,loss
2927,-8.527e-14
2933,-8.527e-14
2934,-8.527e-14
2941,-8.527e-14
2942,-8.527e-14
2946,-8.527e-14
2949,-8.527e-14
2952,-8.527e-14
2957,-8.527e-14
2962,-8.527e-14
2963,-8.527e-14
2965,-8.527e-14
2966,-8.527e-14
2971,-8.527e-14
2975,-8.527e-14
2979,-8.527e-14
2985,-8.527e-14
2995,-8.527e-14
2996,-8.527e-14
3001,-8.527e-14
3007,-8.527e-14
3008,-8.527e-14
3014,-8.527e-14
3017,-8.527e-14
3021,-8.527e-14
3025,-8.527e-14
3026,-8.527e-14
3034,-8.527e-14
3035,-8.527e-14
3044,-8.527e-14
3046,-8.527e-14
3047,-8.527e-14
3057,-8.527e-14
3059,-8.527e-14
3063,-8.527e-14
3065,-8.527e-14
3067,-8.527e-14
3069,-8.527e-14
3076,-8.527e-14
3086,-8.527e-14
3088,-8.527e-14
3090,-8.527e-14
3096,-8.527e-14
3100,-8.527e-14
3102,-8.527e-14
3103,-8.527e-14
3107,-8.527e-14
3118,-8.527e-14
3120,-8.527e-14
3123,-8.527e-14
3128,-8.527e-14
3132,-8.527e-14
3140,-8.527e-14
3152,-8.527e-14
3165,-8.527e-14
3183,-8.527e-14
3190,-8.527e-14
3197,-8.527e-14
3201,-8.527e-14
3203,-8.527e-14
3214,-8.527e-14
3219,-8.527e-14
3220,-8.527e-14
3221,-8.527e-14
3229,-8.527e-14
3234,-8.527e-14
3235,-8.527e-14
3240,-8.527e-14
3241,-8.527e-14
3249,-8.527e-14
3254,-8.527e-14
3264,-8.527e-14
3266,-8.527e-14
3270,-8.527e-14
3282,-8.527e-14
3285,-8.527e-14
3289,-8.527e-14
3291,-8.527e-14
3295,-8.527e-14
3299,-8.527e-14
3302,-8.527e-14
3303,-8.527e-14
3308,-8.527e-14
3309,-8.527e-14
3324,-8.527e-14
3327,-8.527e-14
3330,-8.527e-14
3335,-8.527e-14
3339,-8.527e-14
3340,-8.527e-14
3343,-8.527e-14
3350,-8.527e-14
3353,-8.527e-14
3356,-8.527e-14
3361,-8.527e-14
3368,-8.527e-14
3376,-8.527e-14
3381,-8.527e-14
3383,-8.527e-14
3397,-8.527e-14
3403,-8.527e-14
3405,-8.527e-14
3410,-8.527e-14
3412,-8.527e-14
3416,-8.527e-14
3417,-8.527e-14
3423,-8.527e-14
3427,-8.527e-14
3435,-8.527e-14
3439,-8.527e-14
3441,-8.527e-14
3450,-8.527e-14
3453,-8.527e-14
3454,-8.527e-14
3458,-8.527e-14
3459,-8.527e-14
3467,-8.527e-14
3469,-8.527e-14
3477,-8.527e-14
3478,-8.527e-14
3482,-8.527e-14
3484,-8.527e-14
3506,-8.527e-14
3515,-8.527e-14
3522,-8.527e-14
3523,-8.527e-14
3526,-8.527e-14
3532,-8.527e-14
3534,-8.527e-14
3537,-8.527e-14
3539,-8.527e-14
3542,-8.527e-14
3545,-8.527e-14
3552,-8.527e-14
3554,-8.527e-14
3573,-8.527e-14
3576,-8.527e-14
3577,-8.527e-14
3580,-8.527e-14
3583,-8.527e-14
3584,-8.527e-14
3609,-8.527e-14
3613,-8.527e-14
3623,-8.527e-14
3624,-8.527e-14
3638,-8.527e-14
3642,-8.527e-14
3643,-8.527e-14
3647,-8.527e-14
3653,-8.527e-14
3654,-8.527e-14
3656,-8.527e-14
3658,-8.527e-14
3659,-8.527e-14
3663,-8.527e-14
3664,-8.527e-14
3666,-8.527e-14
3681,-8.527e-14
3689,-8.527e-14
3694,-8.527e-14
3695,-8.527e-14
3699,-8.527e-14
3701,-8.527e-14
3704,-8.527e-14
3721,-8.527e-14
3726,-8.527e-14
3727,-8.527e-14
3729,-8.527e-14
3731,-8.527e-14
3738,-8.527e-14
3740,-8.527e-14
3744,-8.527e-14
3757,-8.527e-14
3758,-8.527e-14
3778,-8.527e-14
3781,-8.527e-14
3790,-8.527e-14
3796,-8.527e-14
3798,-8.527e-14
3804,-8.527e-14
3813,-8.527e-14
3814,-8.527e-14
3815,-8.527e-14
3818,-8.527e-14
3823,-8.527e-14
3826,-8.527e-14
3831,-8.527e-14
3834,-8.527e-14
3835,-8.527e-14
3849,-8.527e-14
3850,-8.527e-14
3855,-8.527e-14
3864,-8.527e-14
3867,-8.527e-14
3871,-8.527e-14
3879,-8.527e-14
3880,-8.527e-14
3882,-8.527e-14
3884,-8.527e-14
3893,-8.527e-14
3895,-8.527e-14
3901,-8.527e-14
3903,-8.527e-14
3913,-8.527e-14
3921,-8.527e-14
3929,-8.527e-14
3947,-8.527e-14
3962,-8.527e-14
3963,-8.527e-14
3966,-8.527e-14
3975,-8.527e-14
3976,-8.527e-14
3977,-8.527e-14
3978,-8.527e-14
3979,-8.527e-14
3983,-8.527e-14
3985,-8.527e-14
3989,-8.527e-14
3992,-8.527e-14
3995,-8.527e-14
4008,-8.527e-14
4013,-8.527e-14
4029,-8.527e-14
4035,-8.527e-14
4040,-8.527e-14
4048,-8.527e-14
4060,-8.527e-14
4066,-8.527e-14
4075,-8.527e-14
4079,-8.527e-14
4083,-8.527e-14
4091,-8.527e-14
4092,-8.527e-14
4093,-8.527e-14
4098,-8.527e-14
4108,-8.527e-14
4109,-8.527e-14
4110,-8.527e-14
4116,-8.527e-14
4129,-8.527e-14
4130,-8.527e-14
4140,-8.527e-14
4146,-8.527e-14
4150,-8.527e-14
4151,-8.527e-14
4153,-8.527e-14
4169,-8.527e-14
4170,-8.527e-14
4179,-8.527e-14
4183,-8.527e-14
4188,-8.527e-14
4190,-8.527e-14
4193,-8.527e-14
4201,-8.527e-14
4205,-8.527e-14
4210,-8.527e-14
4226,-8.527e-14
4229,-8.527e-14
4241,-8.527e-14
4242,-8.527e-14
4257,-8.527e-14
4258,-8.527e-14
4260,-8.527e-14
4263,-8.527e-14
4267,-8.527e-14
4273,-8.527e-14
4274,-8.527e-14
4277,-8.527e-14
4281,-8.527e-14
4283,-8.527e-14
4293,-8.527e-14
4294,-8.527e-14
4305,-8.527e-14
4307,-8.527e-14
4318,-8.527e-14
4325,-8.527e-14
4327,-8.527e-14
4332,-8.527e-14
4335,-8.527e-14
4336,-8.527e-14
4337,-8.527e-14
4339,-8.527e-14
4343,-8.527e-14
4346,-8.527e-14
4348,-8.527e-14
4350,-8.527e-14
4358,-8.527e-14
4359,-8.527e-14
4363,-8.527e-14
4366,-8.527e-14
4374,-8.527e-14
4375,-8.527e-14
4377,-8.527e-14
4393,-8.527e-14
4395,-8.527e-14
4400,-8.527e-14
4402,-8.527e-14
4404,-8.527e-14
4415,-8.527e-14
4418,-8.527e-14
4422,-8.527e-14
4430,-8.527e-14
4432,-8.527e-14
4433,-8.527e-14
4435,-8.527e-14
4438,-8.527e-14
4444,-8.527e-14
4447,-8.527e-14
4451,-8.527e-14
4452,-8.527e-14
4457,-8.527e-14
4459,-8.527e-14
4469,-8.527e-14
4471,-8.527e-14
4486,-8.527e-14
4488,-8.527e-14
4510,-8.527e-14
4515,-8.527e-14
4527,-8.527e-14
4530,-8.527e-14
4534,-8.527e-14
4535,-8.527e-14
4536,-8.527e-14
4548,-8.527e-14
4549,-8.527e-14
4551,-8.527e-14
4556,-8.527e-14
4559,-8.527e-14
4564,-8.527e-14
4570,-8.527e-14
4575,-8.527e-14
4584,-8.527e-14
4585,-8.527e-14
4591,-8.527e-14
4592,-8.527e-14
4593,-8.527e-14
4594,-8.527e-14
4598,-8.527e-14
4607,-8.527e-14
4608,-8.527e-14
4620,-8.527e-14
4621,-8.527e-14
4625,-8.527e-14
4635,-8.527e-14
4638,-8.527e-14
4652,-8.527e-14
4657,-8.527e-14
4658,-8.527e-14
4666,-8.527e-14
4672,-8.527e-14
4676,-8.527e-14
4680,-8.527e-14
4681,-8.527e-14
4683,-8.527e-14
4684,-8.527e-14
4689,-8.527e-14
4690,-8.527e-14
4692,-8.527e-14
4697,-8.527e-14
4700,-8.527e-14
4705,-8.527e-14
4721,-8.527e-14
4726,-8.527e-14
4729,-8.527e-14
4731,-8.527e-14
4736,-8.527e-14
4739,-8.527e-14
4740,-8.527e-14
4753,-8.527e-14
4754,-8.527e-14
4755,-8.527e-14
4756,-8.527e-14
4759,-8.527e-14
4764,-8.527e-14
4771,-8.527e-14
4772,-8.527e-14
4776,-8.527e-14
4780,-8.527e-14
4784,-8.527e-14
4786,-8.527e-14
4787,-8.527e-14
4789,-8.527e-14
4794,-8.527e-14
4800,-8.527e-14
4807,-8.527e-14
4813,-8.527e-14
4818,-8.527e-14
4823,-8.527e-14
4824,-8.527e-14
4829,-8.527e-14
4830,-8.527e-14
4835,-8.527e-14
4844,-8.527e-14
4845,-8.527e-14
4846,-8.527e-14
4847,-8.527e-14
4854,-8.527e-14
4857,-8.527e-14
4861,-8.527e-14
4863,-8.527e-14
4866,-8.527e-14
4869,-8.527e-14
4871,-8.527e-14
4872,-8.527e-14
4875,-8.527e-14
4877,-8.527e-14
4878,-8.527e-14
4885,-8.527e-14
4886,-8.527e-14
4888,-8.527e-14
4890,-8.527e-14
4896,-8.527e-14
4899,-8.527e-14
4913,-8.527e-14
4916,-8.527e-14
4920,-8.527e-14
4925,-8.527e-14
4934,-8.527e-14
4941,-8.527e-14
4946,-8.527e-14
4954,-8.527e-14
4956,-8.527e-14
4958,-8.527e-14
4965,-8.527e-14
4966,-8.527e-14
4970,-8.527e-14
4977,-8.527e-14
4980,-8.527e-14
4984,-8.527e-14
4995,-8.527e-14
4997,-8.527e-14
4999,-8.527e-14
5005,-8.527e-14
5011,-8.527e-14
5015,-8.527e-14
5016,-8.527e-14
5019,-8.527e-14
5024,-8.527e-14
5030,-8.527e-14
5031,-8.527e-14
5034,-8.527e-14
5047,-8.527e-14
5048,-8.527e-14
5052,-8.527e-14
5061,-8.527e-14
5062,-8.527e-14
5067,-8.527e-14
5068,-8.527e-14
5077,-8.527e-14
5079,-8.527e-14
5090,-8.527e-14
5094,-8.527e-14
5103,-8.527e-14
5104,-8.527e-14
5106,-8.527e-14
5107,-8.527e-14
5110,-8.527e-14
5114,-8.527e-14
5116,-8.527e-14
5121,-8.527e-14
5122,-8.527e-14
5124,-8.527e-14
5132,-8.527e-14
5133,-8.527e-14
5138,-8.527e-14
5143,-8.527e-14
5153,-8.527e-14
5154,-8.527e-14
5155,-8.527e-14
5160,-8.527e-14
5169,-8.527e-14
5172,-8.527e-14
5173,-8.527e-14
5179,-8.527e-14
5182,-8.527e-14
5187,-8.527e-14
5192,-8.527e-14
5211,-8.527e-14
5213,-8.527e-14
5219,-8.527e-14
5225,-8.527e-14
5226,-8.527e-14
5227,-8.527e-14
5228,-8.527e-14
5239,-8.527e-14
5241,-8.527e-14
5244,-8.527e-14
5248,-8.527e-14
5260,-8.527e-14
5266,-8.527e-14
5273,-8.527e-14
5280,-8.527e-14
5298,-8.527e-14
5300,-8.527e-14
5306,-8.527e-14
5307,-8.527e-14
5311,-8.527e-14
5316,-8.527e-14
5323,-8.527e-14
5332,-8.527e-14
5336,-8.527e-14
5338,-8.527e-14
5342,-8.527e-14
5347,-8.527e-14
5355,-8.527e-14
5357,-8.527e-14
5362,-8.527e-14
5363,-8.527e-14
5364,-8.527e-14
5366,-8.527e-14
5374,-8.527e-14
5375,-8.527e-14
5379,-8.527e-14
5380,-8.527e-14
5383,-8.527e-14
5385,-8.527e-14
5390,-8.527e-14
5393,-8.527e-14
5398,-8.527e-14
5411,-8.527e-14
5414,-8.527e-14
5429,-8.527e-14
5432,-8.527e-14
5436,-8.527e-14
5437,-8.527e-14
5439,-8.527e-14
5440,-8.527e-14
5449,-8.527e-14
5458,-8.527e-14
5460,-8.527e-14
5462,-8.527e-14
5463,-8.527e-14
5465,-8.527e-14
5467,-8.527e-14
5475,-8.527e-14
5483,-8.527e-14
5485,-8.527e-14
5489,-8.527e-14
5493,-8.527e-14
5497,-8.527e-14
5501,-8.527e-14
5506,-8.527e-14
5507,-8.527e-14
5510,-8.527e-14
5524,-8.527e-14
5531,-8.527e-14
5542,-8.527e-14
5543,-8.527e-14
5544,-8.527e-14
5552,-8.527e-14
5560,-8.527e-14
5563,-8.527e-14
5573,-8.527e-14
5579,-8.527e-14
5584,-8.527e-14
5585,-8.527e-14
5594,-8.527e-14
5595,-8.527e-14
5597,-8.527e-14
5598,-8.527e-14
5604,-8.527e-14
5606,-8.527e-14
5610,-8.527e-14
5615,-8.527e-14
5631,-8.527e-14
5637,-8.527e-14
5646,-8.527e-14
5656,-8.527e-14
5658,-8.527e-14
5666,-8.527e-14
5668,-8.527e-14
5673,-8.527e-14
5680,-8.527e-14
5691,-8.527e-14
5692,-8.527e-14
5693,-8.527e-14
5697,-8.527e-14
5698,-8.527e-14
5700,-8.527e-14
5704,-8.527e-14
5705,-8.527e-14
5707,-8.527e-14
5710,-8.527e-14
5716,-8.527e-14
5720,-8.527e-14
5722,-8.527e-14
5727,-8.527e-14
5733,-8.527e-14
5737,-8.527e-14
5742,-8.527e-14
5747,-8.527e-14
5760,-8.527e-14
5774,-8.527e-14
5788,-8.527e-14
5796,-8.527e-14
5797,-8.527e-14
5800,-8.527e-14
5812,-8.527e-14
5814,-8.527e-14
5818,-8.527e-14
5819,-8.527e-14
5823,-8.527e-14
5826,-8.527e-14
5830,-8.527e-14
5831,-8.527e-14
5846,-8.527e-14
5864,-8.527e-14
5869,-8.527e-14
5870,-8.527e-14
5879,-8.527e-14
5883,-8.527e-14
5886,-8.527e-14
5889,-8.527e-14
5904,-8.527e-14
5905,-8.527e-14
5910,-8.527e-14
5911,-8.527e-14
5914,-8.527e-14
5915,-8.527e-14
5920,-8.527e-14
5925,-8.527e-14
5926,-8.527e-14
5934,-8.527e-14
5939,-8.527e-14
5941,-8.527e-14
5943,-8.527e-14
5949,-8.527e-14
5961,-8.527e-14
5965,-8.527e-14
5966,-8.527e-14
5969,-8.527e-14
5970,-8.527e-14
5978,-8.527e-14
5979,-8.527e-14
5983,-8.527e-14
5985,-8.527e-14
5989,-8.527e-14
5997,-8.527e-14
6004,-8.527e-14
6010,-8.527e-14
6013,-8.527e-14
6019,-8.527e-14
6020,-8.527e-14
6032,-8.527e-14
6036,-8.527e-14
6037,-8.527e-14
6039,-8.527e-14
6050,-8.527e-14
6051,-8.527e-14
6053,-8.527e-14
6057,-8.527e-14
6059,-8.527e-14
6067,-8.527e-14
6068,-8.527e-14
6075,-8.527e-14
6078,-8.527e-14
6079,-8.527e-14
6080,-8.527e-14
6082,-8.527e-14
6084,-8.527e-14
